,GPA,GRE_Verbal,GRE_Quantitative,GRE_Writing,GRE_Subject,American,Papers,Research,Decision,GPA_rev,GRE_Verbal_rev,GRE_Quantitative_rev,GRE_Writing_rev,GRE_Subject_rev,Decision_rev,GPA_log,GRE_Verbal_log,GRE_Quantitative_log,GRE_Writing_log,GRE_Subject_log,GPA_sq,GRE_Verbal_sq,GRE_Quantitative_sq,GRE_Writing_sq,GRE_Subject_sq,GRE_Verbal_pc,GRE_Quantitative_pc,GRE_Writing_pc,GRE_Subject_pc,GREVxGREQ,GREVxGRES,GREQxGRES,GREVxGREQxGRES
251,3.9,152.0,167.0,3.0,970.0,0,0.0,0.0,0,0.10000000000000009,18.0,3.0,2.0,20.0,1,0.04139268515822507,1.2787536009528289,0.6020599913279623,0.47712125471966244,1.322219294733919,15.209999999999999,23104.0,27889.0,9.0,940900.0,0.5914656232176746,0.9400641283807901,0.28274282748899554,0.948756183117059,159.32357013323545,383.97916610149565,402.47981315837444,290.9224688450112
252,3.96,159.0,157.0,3.0,760.0,1,0.0,0.0,0,0.040000000000000036,11.0,13.0,2.0,230.0,1,0.017033339298780367,1.0791812460476247,1.1461280356782377,0.47712125471966244,2.363611979892144,15.6816,25281.0,24649.0,9.0,577600.0,0.8558105218404848,0.6772497514907866,0.28274282748899554,0.6193589021984933,157.99683541134613,347.6204827106711,345.4272716506327,266.70845872777414
253,3.79,163.0,166.0,4.0,930.0,0,0.0,0.0,0,0.20999999999999996,7.0,4.0,1.0,60.0,1,0.08278537031645007,0.9030899869919434,0.6989700043360187,0.30102999566398114,1.785329835010767,14.3641,26569.0,27556.0,16.0,864900.0,0.9377529179219154,0.925880980722691,0.7172571725110044,0.9161676965266359,164.49316095205904,389.3456048294368,392.91220393365234,293.03953308009943
254,3.93,158.0,170.0,4.0,980.0,0,0.0,0.0,0,0.06999999999999984,12.0,0.0,1.0,10.0,1,0.029383777685209573,1.1139433523068367,0.0,0.30102999566398114,1.041392685158225,15.4449,24964.0,28900.0,16.0,960400.0,0.8271750203908003,0.9702106965136724,0.7172571725110044,0.9550762344033806,163.89020715100705,393.49714103154554,408.1666326391711,297.4705853270774
255,3.64,167.0,169.0,4.0,980.0,0,0.0,0.0,0,0.3599999999999999,3.0,1.0,1.0,10.0,1,0.13353890837021745,0.6020599913279623,0.30102999566398114,0.30102999566398114,1.041392685158225,13.249600000000001,27889.0,28561.0,16.0,960400.0,0.9778201629480878,0.9619990328130503,0.7172571725110044,0.9550762344033806,167.99702378316113,404.54913175039695,406.96437190496175,302.41947176857593
256,3.52,160.0,169.0,3.5,990.0,0,0.0,0.0,0,0.48,10.0,1.0,1.5,0.0,1,0.17026171539495735,1.041392685158225,0.30102999566398114,0.3979400086720376,0.0,12.3904,25600.0,28561.0,12.25,980100.0,0.881061215205243,0.9619990328130503,0.5,0.9607531528428073,164.43843832875572,397.99497484264805,409.03545078635915,299.14422783452596
257,3.9,162.0,162.0,4.0,850.0,1,0.0,0.0,0,0.10000000000000009,8.0,8.0,1.0,140.0,1,0.04139268515822507,0.9542425094393249,0.9542425094393249,0.30102999566398114,2.1492191126553797,15.209999999999999,26244.0,26244.0,16.0,722500.0,0.9218398336491003,0.8431928314407704,0.7172571725110044,0.8087822824308813,162.0,371.07950630558946,371.07950630558946,281.50297239388794
258,3.98,166.0,170.0,5.0,940.0,0,1.0,0.0,0,0.020000000000000018,4.0,0.0,0.0,50.0,1,0.008600171761917567,0.6989700043360187,0.0,0.0,1.7075701760979363,15.8404,27556.0,28900.0,25.0,883600.0,0.9707579865563762,0.9702106965136724,0.9576585270212108,0.9254951129550846,167.98809481626967,395.01898688544077,399.7499218261337,298.23706793537195
259,3.89,159.0,170.0,3.5,990.0,0,0.0,0.0,1,0.10999999999999988,11.0,0.0,1.5,0.0,0,0.045322978786657385,1.0791812460476247,0.0,0.3979400086720376,0.0,15.132100000000001,25281.0,28900.0,12.25,980100.0,0.8558105218404848,0.9702106965136724,0.5,0.9607531528428073,164.40802900101932,396.7492911146786,410.2438299353203,299.10734653371645
260,3.87,159.0,167.0,4.5,980.0,1,0.0,0.0,1,0.1299999999999999,11.0,3.0,0.5,10.0,0,0.05307844348341968,1.0791812460476247,0.6020599913279623,0.17609125905568124,1.041392685158225,14.9769,25281.0,27889.0,20.25,960400.0,0.8558105218404848,0.9400641283807901,0.8748096710720308,0.9550762344033806,162.9509128541476,394.7404210364072,404.54913175039695,296.3329131096746
261,3.98,166.0,170.0,5.0,940.0,0,0.0,0.0,1,0.020000000000000018,4.0,0.0,0.0,50.0,0,0.008600171761917567,0.6989700043360187,0.0,0.0,1.7075701760979363,15.8404,27556.0,28900.0,25.0,883600.0,0.9707579865563762,0.9702106965136724,0.9576585270212108,0.9254951129550846,167.98809481626967,395.01898688544077,399.7499218261337,298.23706793537195
262,3.89,164.0,170.0,5.0,910.0,1,0.0,0.0,1,0.10999999999999988,6.0,0.0,0.0,80.0,0,0.045322978786657385,0.8450980400142567,0.0,0.0,1.9084850188786497,15.132100000000001,26896.0,28900.0,25.0,828100.0,0.9510178962672838,0.9702106965136724,0.9576585270212108,0.8949270871089533,166.97305171793442,386.3159328839545,393.31920878594275,293.8403192917245
263,3.7,157.0,165.0,4.0,940.0,0,0.0,0.0,0,0.2999999999999998,13.0,5.0,1.0,50.0,1,0.11394335230683669,1.1461280356782377,0.7781512503836435,0.30102999566398114,1.7075701760979363,13.690000000000001,24649.0,27225.0,16.0,883600.0,0.795154218946271,0.9092668843960745,0.7172571725110044,0.9254951129550846,160.950302888811,384.16142440385653,393.82737335030436,289.8481170589437
264,4.0,159.0,162.0,4.0,750.0,1,1.0,0.0,0,0.0,11.0,8.0,1.0,240.0,1,0.0,1.0791812460476247,0.9542425094393249,0.30102999566398114,2.382017042574868,16.0,25281.0,26244.0,16.0,562500.0,0.8558105218404848,0.8431928314407704,0.7172571725110044,0.5950311213424182,160.49299050114305,345.3259329966402,348.5685011586675,268.32293809846607
265,3.28,156.0,154.0,4.0,630.0,0,0.0,0.0,0,0.7200000000000002,14.0,16.0,1.0,360.0,1,0.23552844690754896,1.1760912590556811,1.2304489213782739,0.30102999566398114,2.5575072019056577,10.758399999999998,24336.0,23716.0,16.0,396900.0,0.7598476492929147,0.5522843314470602,0.7172571725110044,0.3018847842297733,154.9967741599805,313.4964114627151,311.48033645801786,247.359516234528
266,3.69,161.0,170.0,4.5,910.0,0,0.0,0.0,0,0.31000000000000005,9.0,0.0,0.5,80.0,1,0.11727129565576426,1.0,0.0,0.17609125905568124,1.9084850188786497,13.6161,25921.0,28900.0,20.25,828100.0,0.9030164326359974,0.9702106965136724,0.8748096710720308,0.8949270871089533,165.43881044059765,382.76624720578485,393.31920878594275,292.0375725718527
267,3.99,170.0,169.0,4.0,850.0,1,0.0,1.0,1,0.009999999999999787,0.0,1.0,1.0,140.0,0,0.004321373782642482,0.0,0.30102999566398114,0.30102999566398114,2.1492191126553797,15.920100000000001,28900.0,28561.0,16.0,722500.0,0.9910225781164435,0.9619990328130503,0.7172571725110044,0.8087822824308813,169.49926253526888,380.13155617496426,379.0118731649445,290.1247976547
268,3.7,154.0,158.0,4.0,640.0,1,0.0,0.0,1,0.2999999999999998,16.0,12.0,1.0,350.0,0,0.11394335230683669,1.2304489213782739,1.1139433523068367,0.30102999566398114,2.545307116465824,13.690000000000001,23716.0,24964.0,16.0,409600.0,0.6803095750532786,0.7155088412489986,0.7172571725110044,0.32430422656009067,155.98717896032355,313.9426699255774,317.9937106296287,249.71957890698195
269,4.0,166.0,160.0,4.5,720.0,1,0.0,1.0,1,0.0,4.0,10.0,0.5,270.0,0,0.0,0.6989700043360187,1.041392685158225,0.17609125905568124,2.4329692908744054,16.0,27556.0,25600.0,20.25,518400.0,0.9707579865563762,0.7848297100132327,0.8748096710720308,0.5201909815238588,162.97239029970692,345.7166469813104,339.4112549695428,267.4156720242496
270,3.8,165.0,167.0,4.0,900.0,1,0.0,0.0,1,0.20000000000000018,5.0,3.0,1.0,90.0,0,0.07918124604762489,0.7781512503836435,0.6020599913279623,0.30102999566398114,1.9590413923210932,14.44,27225.0,27889.0,16.0,810000.0,0.9619211128879195,0.9400641283807901,0.7172571725110044,0.8829519260907763,165.99698792448012,385.3569773599539,387.6854394996026,291.6179873406984
271,3.7,155.0,170.0,4.0,880.0,0,0.0,0.0,0,0.2999999999999998,15.0,0.0,1.0,110.0,1,0.11394335230683669,1.2041199826559246,0.0,0.30102999566398114,2.045322978786657,13.690000000000001,24025.0,28900.0,16.0,774400.0,0.7214614801239139,0.9702106965136724,0.7172571725110044,0.8561750288932115,162.32683080747927,369.32370625238775,386.78159211627434,285.1594470461601
272,3.89,159.0,170.0,3.5,990.0,0,0.0,1.0,0,0.10999999999999988,11.0,0.0,1.5,0.0,1,0.045322978786657385,1.0791812460476247,0.0,0.3979400086720376,0.0,15.132100000000001,25281.0,28900.0,12.25,980100.0,0.8558105218404848,0.9702106965136724,0.5,0.9607531528428073,164.40802900101932,396.7492911146786,410.2438299353203,299.10734653371645
273,3.97,159.0,168.0,4.0,950.0,1,0.0,1.0,0,0.029999999999999805,11.0,2.0,1.0,40.0,1,0.012837224705172122,1.0791812460476247,0.47712125471966244,0.30102999566398114,1.6127838567197355,15.760900000000001,25281.0,28224.0,16.0,902500.0,0.8558105218404848,0.9520277773999577,0.7172571725110044,0.9340086460688118,163.43806166251483,388.6515148561755,399.49968710876357,293.8619371192287
274,3.7,155.0,170.0,3.5,980.0,0,1.0,0.0,1,0.2999999999999998,15.0,0.0,1.5,10.0,0,0.11394335230683669,1.2041199826559246,0.0,0.3979400086720376,1.041392685158225,13.690000000000001,24025.0,28900.0,12.25,960400.0,0.7214614801239139,0.9702106965136724,0.5,0.9550762344033806,162.32683080747927,389.74350539810155,408.1666326391711,295.5758168114678
275,3.87,160.0,165.0,3.5,710.0,1,0.0,0.0,0,0.1299999999999999,10.0,5.0,1.5,280.0,1,0.05307844348341968,1.041392685158225,0.7781512503836435,0.3979400086720376,2.4487063199050794,14.9769,25600.0,27225.0,12.25,504100.0,0.881061215205243,0.9092668843960745,0.5,0.49495023257145315,162.48076809271922,337.0459909270544,342.2718218024967,265.6363017105971
276,3.94,166.0,161.0,4.5,710.0,1,0.0,1.0,1,0.06000000000000005,4.0,9.0,0.5,280.0,0,0.025305865264770258,0.6989700043360187,1.0,0.17609125905568124,2.4487063199050794,15.5236,27556.0,25921.0,20.25,504100.0,0.9707579865563762,0.8154440105859889,0.8748096710720308,0.49495023257145315,163.4808857328587,343.30744238947113,338.0976190392355,266.7252336639866
277,3.96,166.0,161.0,4.5,710.0,1,0.0,1.0,1,0.040000000000000036,4.0,9.0,0.5,280.0,0,0.017033339298780367,0.6989700043360187,1.0,0.17609125905568124,2.4487063199050794,15.6816,27556.0,25921.0,20.25,504100.0,0.9707579865563762,0.8154440105859889,0.8748096710720308,0.49495023257145315,163.4808857328587,343.30744238947113,338.0976190392355,266.7252336639866
278,3.99,155.0,165.0,4.0,710.0,0,1.0,1.0,1,0.009999999999999787,15.0,5.0,1.0,280.0,0,0.004321373782642482,1.2041199826559246,0.7781512503836435,0.30102999566398114,2.4487063199050794,15.920100000000001,24025.0,27225.0,16.0,504100.0,0.7214614801239139,0.9092668843960745,0.7172571725110044,0.49495023257145315,159.92185591719476,331.73784830796745,342.2718218024967,262.83992244172623
279,3.23,163.0,170.0,3.0,800.0,0,0.0,0.0,0,0.77,7.0,0.0,2.0,190.0,1,0.2479732663618066,0.9030899869919434,0.0,0.47712125471966244,2.281033367247727,10.4329,26569.0,28900.0,9.0,640000.0,0.9377529179219154,0.9702106965136724,0.28274282748899554,0.7112233124439855,166.4632091484482,361.10940170535576,368.7817782917155,280.91537156766867
280,3.78,156.0,170.0,4.0,960.0,0,0.0,0.0,0,0.2200000000000002,14.0,0.0,1.0,30.0,1,0.08635983067474828,1.1760912590556811,0.0,0.30102999566398114,1.4913616938342726,14.2884,24336.0,28900.0,16.0,921600.0,0.7598476492929147,0.9702106965136724,0.7172571725110044,0.9417482580799732,162.84962388657829,386.9883719183304,403.9801975344832,294.1812016383322
281,3.81,158.0,170.0,3.5,990.0,0,0.0,1.0,1,0.18999999999999995,12.0,0.0,1.5,0.0,0,0.07554696139253074,1.1139433523068367,0.0,0.3979400086720376,0.0,14.5161,24964.0,28900.0,12.25,980100.0,0.8271750203908003,0.9702106965136724,0.5,0.9607531528428073,163.89020715100705,395.499683944248,410.2438299353203,298.47896790442337
282,3.8,160.0,169.0,3.5,970.0,0,0.0,0.0,0,0.20000000000000018,10.0,1.0,1.5,20.0,1,0.07918124604762489,1.041392685158225,0.30102999566398114,0.3979400086720376,1.322219294733919,14.44,25600.0,28561.0,12.25,940900.0,0.881061215205243,0.9619990328130503,0.5,0.948756183117059,164.43843832875572,393.9543120718442,404.88269906233336,297.1160690136309
283,4.0,162.0,163.0,4.5,750.0,0,0.0,1.0,0,0.0,8.0,7.0,0.5,240.0,1,0.0,0.9542425094393249,0.9030899869919434,0.17609125905568124,2.382017042574868,16.0,26244.0,26569.0,20.25,562500.0,0.9218398336491003,0.8680447469116805,0.8748096710720308,0.5950311213424182,162.4992307674101,348.5685011586675,349.64267474094174,270.554416341228
284,3.42,164.0,166.0,4.5,910.0,1,0.0,0.0,0,0.5800000000000001,6.0,4.0,0.5,80.0,1,0.19865708695442263,0.8450980400142567,0.6989700043360187,0.17609125905568124,1.9084850188786497,11.696399999999999,26896.0,27556.0,20.25,828100.0,0.9510178962672838,0.925880980722691,0.8748096710720308,0.8949270871089533,164.99696966914271,386.3159328839545,388.664379638783,291.51737375448744
285,3.69,166.0,154.0,3.0,910.0,0,0.0,0.0,0,0.31000000000000005,4.0,16.0,2.0,80.0,1,0.11727129565576426,0.6989700043360187,1.2304489213782739,0.47712125471966244,1.9084850188786497,13.6161,27556.0,23716.0,9.0,828100.0,0.9707579865563762,0.5522843314470602,0.28274282748899554,0.8949270871089533,159.88746042138516,388.664379638783,374.3527747993863,285.46754078014715
